week_date,region,platform,segment,customer_type,transactions,sales,Date,Day,week_number,month_number,calendar_year,age_band,demographic,avg_transaction,month_name
3/23/2020,USA,Shopify,F3,Existing,770,155518,2020-03-23,23,4,3,2020,Retirees,Families,201.97,Mar
3/23/2020,CANADA,Retail,C4,Existing,28641,1631305,2020-03-23,23,4,3,2020,Retirees,Couples,56.96,Mar
3/23/2020,CANADA,Shopify,unknown,Existing,67,10451,2020-03-23,23,4,3,2020,unknown,unknown,155.99,Mar
3/23/2020,OCEANIA,Retail,unknown,New,81090,3403001,2020-03-23,23,4,3,2020,unknown,unknown,41.97,Mar
3/23/2020,USA,Retail,C1,New,33480,992719,2020-03-23,23,4,3,2020,Young Adults,Couples,29.65,Mar
3/23/2020,SOUTH AMERICA,Shopify,unknown,Guest,1487,272624,2020-03-23,23,4,3,2020,unknown,unknown,183.34,Mar
3/23/2020,SOUTH AMERICA,Retail,C3,New,1183,53487,2020-03-23,23,4,3,2020,Retirees,Couples,45.21,Mar
3/23/2020,CANADA,Retail,unknown,Existing,6642,359427,2020-03-23,23,4,3,2020,unknown,unknown,54.11,Mar
3/23/2020,OCEANIA,Shopify,C3,New,427,70797,2020-03-23,23,4,3,2020,Retirees,Couples,165.8,Mar
3/23/2020,USA,Shopify,unknown,New,114,18927,2020-03-23,23,4,3,2020,unknown,unknown,166.03,Mar
3/23/2020,OCEANIA,Retail,C4,New,62288,2275205,2020-03-23,23,4,3,2020,Retirees,Couples,36.53,Mar
3/23/2020,ASIA,Retail,C1,New,121951,2924491,2020-03-23,23,4,3,2020,Young Adults,Couples,23.98,Mar
3/23/2020,USA,Retail,C1,Existing,54521,2490005,2020-03-23,23,4,3,2020,Young Adults,Couples,45.67,Mar
3/23/2020,CANADA,Shopify,F3,Existing,521,99363,2020-03-23,23,4,3,2020,Retirees,Families,190.72,Mar
3/23/2020,AFRICA,Retail,unknown,New,58733,2644857,2020-03-23,23,4,3,2020,unknown,unknown,45.03,Mar
3/23/2020,USA,Retail,C2,New,25146,934913,2020-03-23,23,4,3,2020,Middle Aged,Couples,37.18,Mar
3/23/2020,USA,Retail,F2,New,26196,1063402,2020-03-23,23,4,3,2020,Middle Aged,Families,40.59,Mar
3/23/2020,AFRICA,Shopify,F2,Existing,3468,668640,2020-03-23,23,4,3,2020,Middle Aged,Families,192.8,Mar
3/23/2020,OCEANIA,Shopify,unknown,New,360,57637,2020-03-23,23,4,3,2020,unknown,unknown,160.1,Mar
3/23/2020,EUROPE,Retail,C3,Existing,13857,821867,2020-03-23,23,4,3,2020,Retirees,Couples,59.31,Mar
3/23/2020,AFRICA,Shopify,C3,New,297,50368,2020-03-23,23,4,3,2020,Retirees,Couples,169.59,Mar
3/23/2020,EUROPE,Shopify,C1,New,9,1657,2020-03-23,23,4,3,2020,Young Adults,Couples,184.11,Mar
3/23/2020,ASIA,Retail,C1,Existing,180244,6529431,2020-03-23,23,4,3,2020,Young Adults,Couples,36.23,Mar
3/23/2020,USA,Retail,F3,Existing,136025,9109212,2020-03-23,23,4,3,2020,Retirees,Families,66.97,Mar
3/23/2020,OCEANIA,Shopify,F3,Existing,2871,587886,2020-03-23,23,4,3,2020,Retirees,Families,204.77,Mar
3/23/2020,ASIA,Shopify,C1,New,183,20348,2020-03-23,23,4,3,2020,Young Adults,Couples,111.19,Mar
3/23/2020,CANADA,Retail,C3,New,27580,1154771,2020-03-23,23,4,3,2020,Retirees,Couples,41.87,Mar
3/23/2020,SOUTH AMERICA,Shopify,C3,Existing,96,18898,2020-03-23,23,4,3,2020,Retirees,Couples,196.85,Mar
3/23/2020,OCEANIA,Retail,C1,New,146995,3839069,2020-03-23,23,4,3,2020,Young Adults,Couples,26.12,Mar
3/23/2020,SOUTH AMERICA,Retail,F2,New,468,21688,2020-03-23,23,4,3,2020,Middle Aged,Families,46.34,Mar
3/23/2020,CANADA,Shopify,C2,Existing,510,87071,2020-03-23,23,4,3,2020,Middle Aged,Couples,170.73,Mar
3/23/2020,AFRICA,Retail,C1,New,88243,2466974,2020-03-23,23,4,3,2020,Young Adults,Couples,27.96,Mar
3/23/2020,ASIA,Shopify,unknown,Existing,205,35665,2020-03-23,23,4,3,2020,unknown,unknown,173.98,Mar
3/23/2020,SOUTH AMERICA,Shopify,F1,New,6,792,2020-03-23,23,4,3,2020,Young Adults,Families,132.0,Mar
3/23/2020,OCEANIA,Retail,F2,Existing,340638,20643828,2020-03-23,23,4,3,2020,Middle Aged,Families,60.6,Mar
3/23/2020,EUROPE,Shopify,F2,Existing,189,36632,2020-03-23,23,4,3,2020,Middle Aged,Families,193.82,Mar
3/23/2020,USA,Shopify,F3,New,40,6197,2020-03-23,23,4,3,2020,Retirees,Families,154.93,Mar
3/23/2020,OCEANIA,Shopify,C1,New,339,40111,2020-03-23,23,4,3,2020,Young Adults,Couples,118.32,Mar
3/23/2020,EUROPE,Shopify,F2,New,3,2641,2020-03-23,23,4,3,2020,Middle Aged,Families,880.33,Mar
3/23/2020,OCEANIA,Retail,C3,New,144032,5641686,2020-03-23,23,4,3,2020,Retirees,Couples,39.17,Mar
3/23/2020,CANADA,Retail,C3,Existing,59369,3558194,2020-03-23,23,4,3,2020,Retirees,Couples,59.93,Mar
3/23/2020,AFRICA,Shopify,F3,New,93,15193,2020-03-23,23,4,3,2020,Retirees,Families,163.37,Mar
3/23/2020,ASIA,Retail,C4,Existing,117412,5876430,2020-03-23,23,4,3,2020,Retirees,Couples,50.05,Mar
3/23/2020,SOUTH AMERICA,Retail,C4,Existing,635,34819,2020-03-23,23,4,3,2020,Retirees,Couples,54.83,Mar
3/23/2020,OCEANIA,Shopify,C4,Existing,575,102428,2020-03-23,23,4,3,2020,Retirees,Couples,178.14,Mar
3/23/2020,CANADA,Shopify,C3,New,85,14144,2020-03-23,23,4,3,2020,Retirees,Couples,166.4,Mar
3/23/2020,SOUTH AMERICA,Retail,C1,Existing,3632,111490,2020-03-23,23,4,3,2020,Young Adults,Couples,30.7,Mar
3/23/2020,AFRICA,Shopify,F3,Existing,1820,370700,2020-03-23,23,4,3,2020,Retirees,Families,203.68,Mar
3/23/2020,EUROPE,Shopify,F3,New,3,544,2020-03-23,23,4,3,2020,Retirees,Families,181.33,Mar
3/23/2020,USA,Retail,unknown,Guest,517371,17753232,2020-03-23,23,4,3,2020,unknown,unknown,34.31,Mar
3/23/2020,CANADA,Retail,unknown,New,14455,676027,2020-03-23,23,4,3,2020,unknown,unknown,46.77,Mar
3/23/2020,USA,Shopify,unknown,Existing,130,25184,2020-03-23,23,4,3,2020,unknown,unknown,193.72,Mar
3/23/2020,SOUTH AMERICA,Shopify,unknown,Existing,2,724,2020-03-23,23,4,3,2020,unknown,unknown,362.0,Mar
3/23/2020,OCEANIA,Shopify,C2,New,539,80055,2020-03-23,23,4,3,2020,Middle Aged,Couples,148.53,Mar
3/23/2020,USA,Shopify,F1,New,94,13530,2020-03-23,23,4,3,2020,Young Adults,Families,143.94,Mar
3/23/2020,CANADA,Shopify,F1,Existing,630,104736,2020-03-23,23,4,3,2020,Young Adults,Families,166.25,Mar
3/23/2020,OCEANIA,Shopify,C1,Existing,2054,344079,2020-03-23,23,4,3,2020,Young Adults,Couples,167.52,Mar
3/23/2020,AFRICA,Shopify,C4,Existing,371,68643,2020-03-23,23,4,3,2020,Retirees,Couples,185.02,Mar
3/23/2020,USA,Retail,unknown,New,22703,1072428,2020-03-23,23,4,3,2020,unknown,unknown,47.24,Mar
3/23/2020,OCEANIA,Shopify,F3,New,153,21088,2020-03-23,23,4,3,2020,Retirees,Families,137.83,Mar
3/23/2020,ASIA,Shopify,unknown,Guest,3844,709697,2020-03-23,23,4,3,2020,unknown,unknown,184.62,Mar
3/23/2020,AFRICA,Retail,F3,Existing,385003,24184961,2020-03-23,23,4,3,2020,Retirees,Families,62.82,Mar
3/23/2020,USA,Shopify,F2,New,100,15582,2020-03-23,23,4,3,2020,Middle Aged,Families,155.82,Mar
3/23/2020,AFRICA,Retail,C2,New,54448,1916161,2020-03-23,23,4,3,2020,Middle Aged,Couples,35.19,Mar
3/23/2020,CANADA,Shopify,F2,New,80,12935,2020-03-23,23,4,3,2020,Middle Aged,Families,161.69,Mar
3/23/2020,ASIA,Retail,unknown,Existing,34695,1500147,2020-03-23,23,4,3,2020,unknown,unknown,43.24,Mar
3/23/2020,ASIA,Shopify,F1,Existing,1472,249319,2020-03-23,23,4,3,2020,Young Adults,Families,169.37,Mar
3/23/2020,AFRICA,Shopify,F2,New,231,36031,2020-03-23,23,4,3,2020,Middle Aged,Families,155.98,Mar
3/23/2020,OCEANIA,Shopify,C2,Existing,3519,665128,2020-03-23,23,4,3,2020,Middle Aged,Couples,189.01,Mar
3/23/2020,ASIA,Retail,F1,New,30268,1074889,2020-03-23,23,4,3,2020,Young Adults,Families,35.51,Mar
3/23/2020,USA,Shopify,F1,Existing,1105,201220,2020-03-23,23,4,3,2020,Young Adults,Families,182.1,Mar
3/23/2020,ASIA,Retail,C3,Existing,251026,12903677,2020-03-23,23,4,3,2020,Retirees,Couples,51.4,Mar
3/23/2020,SOUTH AMERICA,Retail,C4,New,423,18776,2020-03-23,23,4,3,2020,Retirees,Couples,44.39,Mar
3/23/2020,EUROPE,Retail,F3,New,1496,69135,2020-03-23,23,4,3,2020,Retirees,Families,46.21,Mar
3/23/2020,USA,Retail,C2,Existing,40728,2161048,2020-03-23,23,4,3,2020,Middle Aged,Couples,53.06,Mar
3/23/2020,USA,Shopify,C4,New,24,3888,2020-03-23,23,4,3,2020,Retirees,Couples,162.0,Mar
3/23/2020,OCEANIA,Retail,F3,Existing,539646,33975205,2020-03-23,23,4,3,2020,Retirees,Families,62.96,Mar
3/23/2020,ASIA,Retail,C2,New,82346,2439150,2020-03-23,23,4,3,2020,Middle Aged,Couples,29.62,Mar
3/23/2020,AFRICA,Retail,C3,Existing,282028,16405841,2020-03-23,23,4,3,2020,Retirees,Couples,58.17,Mar
3/23/2020,USA,Retail,C4,Existing,39531,2366196,2020-03-23,23,4,3,2020,Retirees,Couples,59.86,Mar
3/23/2020,USA,Shopify,C2,Existing,1100,205136,2020-03-23,23,4,3,2020,Middle Aged,Couples,186.49,Mar
3/23/2020,SOUTH AMERICA,Retail,C1,New,2782,67500,2020-03-23,23,4,3,2020,Young Adults,Couples,24.26,Mar
3/23/2020,CANADA,Shopify,F1,New,70,9934,2020-03-23,23,4,3,2020,Young Adults,Families,141.91,Mar
3/23/2020,SOUTH AMERICA,Retail,C2,Existing,1191,51475,2020-03-23,23,4,3,2020,Middle Aged,Couples,43.22,Mar
3/23/2020,EUROPE,Shopify,C1,Existing,92,21078,2020-03-23,23,4,3,2020,Young Adults,Couples,229.11,Mar
3/23/2020,CANADA,Shopify,unknown,Guest,1290,210661,2020-03-23,23,4,3,2020,unknown,unknown,163.3,Mar
3/23/2020,AFRICA,Shopify,C2,New,326,50100,2020-03-23,23,4,3,2020,Middle Aged,Couples,153.68,Mar
3/23/2020,EUROPE,Retail,C3,New,3424,151817,2020-03-23,23,4,3,2020,Retirees,Couples,44.34,Mar
3/23/2020,ASIA,Shopify,C3,Existing,1557,297823,2020-03-23,23,4,3,2020,Retirees,Couples,191.28,Mar
3/23/2020,OCEANIA,Retail,F2,New,84529,3278901,2020-03-23,23,4,3,2020,Middle Aged,Families,38.79,Mar
3/23/2020,AFRICA,Shopify,C2,Existing,1918,360926,2020-03-23,23,4,3,2020,Middle Aged,Couples,188.18,Mar
3/23/2020,CANADA,Shopify,C4,New,13,1429,2020-03-23,23,4,3,2020,Retirees,Couples,109.92,Mar
3/23/2020,USA,Shopify,C4,Existing,142,25142,2020-03-23,23,4,3,2020,Retirees,Couples,177.06,Mar
3/23/2020,OCEANIA,Shopify,F2,New,306,47049,2020-03-23,23,4,3,2020,Middle Aged,Families,153.75,Mar
3/23/2020,CANADA,Shopify,C1,New,87,10693,2020-03-23,23,4,3,2020,Young Adults,Couples,122.91,Mar
3/23/2020,EUROPE,Retail,unknown,Guest,87912,3191195,2020-03-23,23,4,3,2020,unknown,unknown,36.3,Mar
3/23/2020,OCEANIA,Retail,C4,Existing,155750,8804157,2020-03-23,23,4,3,2020,Retirees,Couples,56.53,Mar
3/23/2020,USA,Shopify,C3,Existing,1161,234872,2020-03-23,23,4,3,2020,Retirees,Couples,202.3,Mar
3/23/2020,EUROPE,Shopify,C4,Existing,17,4437,2020-03-23,23,4,3,2020,Retirees,Couples,261.0,Mar
3/23/2020,SOUTH AMERICA,Shopify,C2,New,44,6376,2020-03-23,23,4,3,2020,Middle Aged,Couples,144.91,Mar
3/23/2020,SOUTH AMERICA,Retail,F3,Existing,1572,86536,2020-03-23,23,4,3,2020,Retirees,Families,55.05,Mar
3/23/2020,AFRICA,Shopify,unknown,Existing,239,44169,2020-03-23,23,4,3,2020,unknown,unknown,184.81,Mar
3/23/2020,AFRICA,Shopify,C1,New,214,25807,2020-03-23,23,4,3,2020,Young Adults,Couples,120.59,Mar
3/23/2020,SOUTH AMERICA,Shopify,unknown,New,45,7186,2020-03-23,23,4,3,2020,unknown,unknown,159.69,Mar
3/23/2020,CANADA,Retail,F3,Existing,87611,5700814,2020-03-23,23,4,3,2020,Retirees,Families,65.07,Mar
3/23/2020,AFRICA,Retail,C2,Existing,107271,5209545,2020-03-23,23,4,3,2020,Middle Aged,Couples,48.56,Mar
3/23/2020,AFRICA,Shopify,C4,New,58,8146,2020-03-23,23,4,3,2020,Retirees,Couples,140.45,Mar
3/23/2020,USA,Retail,F1,Existing,40206,2488563,2020-03-23,23,4,3,2020,Young Adults,Families,61.9,Mar
3/23/2020,SOUTH AMERICA,Shopify,C4,Existing,10,1687,2020-03-23,23,4,3,2020,Retirees,Couples,168.7,Mar
3/23/2020,CANADA,Shopify,unknown,New,77,13943,2020-03-23,23,4,3,2020,unknown,unknown,181.08,Mar
3/23/2020,SOUTH AMERICA,Retail,F1,New,322,13326,2020-03-23,23,4,3,2020,Young Adults,Families,41.39,Mar
3/23/2020,EUROPE,Shopify,C2,New,17,3461,2020-03-23,23,4,3,2020,Middle Aged,Couples,203.59,Mar
3/23/2020,AFRICA,Retail,F2,Existing,260842,15563921,2020-03-23,23,4,3,2020,Middle Aged,Families,59.67,Mar
3/23/2020,EUROPE,Retail,unknown,New,2838,141112,2020-03-23,23,4,3,2020,unknown,unknown,49.72,Mar
3/23/2020,ASIA,Shopify,F3,New,75,9911,2020-03-23,23,4,3,2020,Retirees,Families,132.15,Mar
3/23/2020,SOUTH AMERICA,Shopify,C3,New,20,3341,2020-03-23,23,4,3,2020,Retirees,Couples,167.05,Mar
3/23/2020,AFRICA,Retail,F1,Existing,98651,5790171,2020-03-23,23,4,3,2020,Young Adults,Families,58.69,Mar
3/23/2020,AFRICA,Retail,F2,New,59840,2369529,2020-03-23,23,4,3,2020,Middle Aged,Families,39.6,Mar
3/23/2020,OCEANIA,Retail,C2,Existing,157889,7201452,2020-03-23,23,4,3,2020,Middle Aged,Couples,45.61,Mar
3/23/2020,EUROPE,Shopify,F1,New,8,725,2020-03-23,23,4,3,2020,Young Adults,Families,90.62,Mar
3/23/2020,CANADA,Retail,F1,New,6359,273739,2020-03-23,23,4,3,2020,Young Adults,Families,43.05,Mar
3/23/2020,SOUTH AMERICA,Shopify,F1,Existing,54,12314,2020-03-23,23,4,3,2020,Young Adults,Families,228.04,Mar
3/23/2020,USA,Retail,C3,New,45001,1938604,2020-03-23,23,4,3,2020,Retirees,Couples,43.08,Mar
3/23/2020,ASIA,Shopify,C2,Existing,1544,281698,2020-03-23,23,4,3,2020,Middle Aged,Couples,182.45,Mar
3/23/2020,OCEANIA,Shopify,C4,New,77,10364,2020-03-23,23,4,3,2020,Retirees,Couples,134.6,Mar
3/23/2020,OCEANIA,Shopify,unknown,Existing,427,80687,2020-03-23,23,4,3,2020,unknown,unknown,188.96,Mar
3/23/2020,USA,Retail,unknown,Existing,12105,657865,2020-03-23,23,4,3,2020,unknown,unknown,54.35,Mar
3/23/2020,CANADA,Retail,C2,New,13544,499728,2020-03-23,23,4,3,2020,Middle Aged,Couples,36.9,Mar
3/23/2020,SOUTH AMERICA,Shopify,C2,Existing,110,21800,2020-03-23,23,4,3,2020,Middle Aged,Couples,198.18,Mar
3/23/2020,SOUTH AMERICA,Retail,F3,New,422,19536,2020-03-23,23,4,3,2020,Retirees,Families,46.29,Mar
3/23/2020,EUROPE,Shopify,C3,Existing,142,40287,2020-03-23,23,4,3,2020,Retirees,Couples,283.71,Mar
3/23/2020,CANADA,Retail,F2,Existing,56588,3556997,2020-03-23,23,4,3,2020,Middle Aged,Families,62.86,Mar
3/23/2020,SOUTH AMERICA,Retail,F1,Existing,962,44935,2020-03-23,23,4,3,2020,Young Adults,Families,46.71,Mar
3/23/2020,EUROPE,Shopify,C2,Existing,137,35028,2020-03-23,23,4,3,2020,Middle Aged,Couples,255.68,Mar
3/23/2020,ASIA,Shopify,F3,Existing,1234,239583,2020-03-23,23,4,3,2020,Retirees,Families,194.15,Mar
3/23/2020,OCEANIA,Shopify,F1,New,282,38402,2020-03-23,23,4,3,2020,Young Adults,Families,136.18,Mar
3/23/2020,SOUTH AMERICA,Retail,unknown,Existing,304,13320,2020-03-23,23,4,3,2020,unknown,unknown,43.82,Mar
3/23/2020,USA,Shopify,C3,New,134,22503,2020-03-23,23,4,3,2020,Retirees,Couples,167.93,Mar
3/23/2020,AFRICA,Shopify,C3,Existing,2215,456932,2020-03-23,23,4,3,2020,Retirees,Couples,206.29,Mar
3/23/2020,SOUTH AMERICA,Shopify,F3,Existing,24,6472,2020-03-23,23,4,3,2020,Retirees,Families,269.67,Mar
3/23/2020,SOUTH AMERICA,Retail,C2,New,1079,35820,2020-03-23,23,4,3,2020,Middle Aged,Couples,33.2,Mar
3/23/2020,USA,Shopify,C1,Existing,561,91783,2020-03-23,23,4,3,2020,Young Adults,Couples,163.61,Mar
3/23/2020,ASIA,Shopify,F1,New,166,20198,2020-03-23,23,4,3,2020,Young Adults,Families,121.67,Mar
3/23/2020,AFRICA,Retail,C3,New,106692,4354200,2020-03-23,23,4,3,2020,Retirees,Couples,40.81,Mar
3/23/2020,EUROPE,Retail,F2,Existing,13831,902901,2020-03-23,23,4,3,2020,Middle Aged,Families,65.28,Mar
3/23/2020,USA,Retail,C4,New,18041,708313,2020-03-23,23,4,3,2020,Retirees,Couples,39.26,Mar
3/23/2020,CANADA,Retail,C1,Existing,50861,2406407,2020-03-23,23,4,3,2020,Young Adults,Couples,47.31,Mar
3/23/2020,ASIA,Retail,unknown,Guest,1919744,53960837,2020-03-23,23,4,3,2020,unknown,unknown,28.11,Mar
3/23/2020,AFRICA,Retail,F3,New,62229,2548208,2020-03-23,23,4,3,2020,Retirees,Families,40.95,Mar
3/23/2020,CANADA,Retail,F1,Existing,23138,1400498,2020-03-23,23,4,3,2020,Young Adults,Families,60.53,Mar
3/23/2020,AFRICA,Shopify,unknown,Guest,4356,736210,2020-03-23,23,4,3,2020,unknown,unknown,169.01,Mar
3/23/2020,OCEANIA,Retail,unknown,Guest,2271847,69763805,2020-03-23,23,4,3,2020,unknown,unknown,30.71,Mar
3/23/2020,EUROPE,Retail,C4,Existing,4102,240145,2020-03-23,23,4,3,2020,Retirees,Couples,58.54,Mar
3/23/2020,OCEANIA,Shopify,C3,Existing,3666,735023,2020-03-23,23,4,3,2020,Retirees,Couples,200.5,Mar
3/23/2020,OCEANIA,Retail,C2,New,97594,3095425,2020-03-23,23,4,3,2020,Middle Aged,Couples,31.72,Mar
3/23/2020,USA,Retail,F1,New,11305,475682,2020-03-23,23,4,3,2020,Young Adults,Families,42.08,Mar
3/23/2020,EUROPE,Retail,F1,New,788,31455,2020-03-23,23,4,3,2020,Young Adults,Families,39.92,Mar
3/23/2020,CANADA,Retail,C2,Existing,20881,1058333,2020-03-23,23,4,3,2020,Middle Aged,Couples,50.68,Mar
3/23/2020,OCEANIA,Retail,C1,Existing,240785,10016807,2020-03-23,23,4,3,2020,Young Adults,Couples,41.6,Mar
3/23/2020,AFRICA,Shopify,F1,New,161,22521,2020-03-23,23,4,3,2020,Young Adults,Families,139.88,Mar
3/23/2020,SOUTH AMERICA,Retail,unknown,Guest,410732,18005969,2020-03-23,23,4,3,2020,unknown,unknown,43.84,Mar
3/23/2020,ASIA,Shopify,F2,New,167,22541,2020-03-23,23,4,3,2020,Middle Aged,Families,134.98,Mar
3/23/2020,ASIA,Shopify,F2,Existing,1879,351126,2020-03-23,23,4,3,2020,Middle Aged,Families,186.87,Mar
3/23/2020,EUROPE,Retail,C1,Existing,13900,668910,2020-03-23,23,4,3,2020,Young Adults,Couples,48.12,Mar
3/23/2020,CANADA,Shopify,F3,New,32,4848,2020-03-23,23,4,3,2020,Retirees,Families,151.5,Mar
3/23/2020,CANADA,Retail,F2,New,16490,673813,2020-03-23,23,4,3,2020,Middle Aged,Families,40.86,Mar
3/23/2020,SOUTH AMERICA,Shopify,F2,Existing,42,8708,2020-03-23,23,4,3,2020,Middle Aged,Families,207.33,Mar
3/23/2020,ASIA,Retail,F3,New,86413,2980766,2020-03-23,23,4,3,2020,Retirees,Families,34.49,Mar
3/23/2020,USA,Retail,C3,Existing,100497,6315213,2020-03-23,23,4,3,2020,Retirees,Couples,62.84,Mar
3/23/2020,CANADA,Shopify,C4,Existing,80,13831,2020-03-23,23,4,3,2020,Retirees,Couples,172.89,Mar
3/23/2020,AFRICA,Retail,F1,New,21928,890416,2020-03-23,23,4,3,2020,Young Adults,Families,40.61,Mar
3/23/2020,AFRICA,Retail,unknown,Existing,34257,1675852,2020-03-23,23,4,3,2020,unknown,unknown,48.92,Mar
3/23/2020,CANADA,Shopify,C2,New,85,11114,2020-03-23,23,4,3,2020,Middle Aged,Couples,130.75,Mar
3/23/2020,EUROPE,Shopify,unknown,Guest,265,53535,2020-03-23,23,4,3,2020,unknown,unknown,202.02,Mar
3/23/2020,OCEANIA,Retail,F3,New,100450,3899275,2020-03-23,23,4,3,2020,Retirees,Families,38.82,Mar
3/23/2020,OCEANIA,Shopify,F1,Existing,3240,588577,2020-03-23,23,4,3,2020,Young Adults,Families,181.66,Mar
3/23/2020,SOUTH AMERICA,Retail,C3,Existing,1771,100440,2020-03-23,23,4,3,2020,Retirees,Couples,56.71,Mar
3/23/2020,USA,Shopify,unknown,Guest,1858,318582,2020-03-23,23,4,3,2020,unknown,unknown,171.47,Mar
3/23/2020,EUROPE,Shopify,C3,New,13,1817,2020-03-23,23,4,3,2020,Retirees,Couples,139.77,Mar
3/23/2020,ASIA,Retail,C2,Existing,126491,5328698,2020-03-23,23,4,3,2020,Middle Aged,Couples,42.13,Mar
3/23/2020,ASIA,Shopify,C4,New,41,5062,2020-03-23,23,4,3,2020,Retirees,Couples,123.46,Mar
3/23/2020,SOUTH AMERICA,Shopify,C1,New,18,2379,2020-03-23,23,4,3,2020,Young Adults,Couples,132.17,Mar
3/23/2020,OCEANIA,Retail,unknown,Existing,44421,2138496,2020-03-23,23,4,3,2020,unknown,unknown,48.14,Mar
3/23/2020,EUROPE,Shopify,unknown,Existing,9,1264,2020-03-23,23,4,3,2020,unknown,unknown,140.44,Mar
3/23/2020,SOUTH AMERICA,Shopify,F2,New,4,1095,2020-03-23,23,4,3,2020,Middle Aged,Families,273.75,Mar
3/23/2020,CANADA,Retail,C4,New,12748,482784,2020-03-23,23,4,3,2020,Retirees,Couples,37.87,Mar
3/23/2020,AFRICA,Retail,unknown,Guest,1486757,47825177,2020-03-23,23,4,3,2020,unknown,unknown,32.17,Mar
3/23/2020,USA,Shopify,F2,Existing,1463,281589,2020-03-23,23,4,3,2020,Middle Aged,Families,192.47,Mar
3/23/2020,ASIA,Retail,C3,New,121244,4239058,2020-03-23,23,4,3,2020,Retirees,Couples,34.96,Mar
3/23/2020,OCEANIA,Shopify,F2,Existing,4930,964235,2020-03-23,23,4,3,2020,Middle Aged,Families,195.59,Mar
3/23/2020,CANADA,Shopify,C1,Existing,446,70684,2020-03-23,23,4,3,2020,Young Adults,Couples,158.48,Mar
3/23/2020,USA,Retail,F3,New,26347,1085265,2020-03-23,23,4,3,2020,Retirees,Families,41.19,Mar
3/23/2020,ASIA,Shopify,unknown,New,220,32951,2020-03-23,23,4,3,2020,unknown,unknown,149.78,Mar
3/23/2020,EUROPE,Shopify,F1,Existing,107,23088,2020-03-23,23,4,3,2020,Young Adults,Families,215.78,Mar
3/23/2020,OCEANIA,Shopify,unknown,Guest,8016,1380080,2020-03-23,23,4,3,2020,unknown,unknown,172.17,Mar
3/23/2020,AFRICA,Retail,C1,Existing,175521,7249569,2020-03-23,23,4,3,2020,Young Adults,Couples,41.3,Mar
3/23/2020,SOUTH AMERICA,Shopify,C4,New,1,139,2020-03-23,23,4,3,2020,Retirees,Couples,139.0,Mar
3/23/2020,OCEANIA,Retail,C3,Existing,340048,19480232,2020-03-23,23,4,3,2020,Retirees,Couples,57.29,Mar
3/23/2020,AFRICA,Retail,C4,Existing,116154,6674392,2020-03-23,23,4,3,2020,Retirees,Couples,57.46,Mar
3/23/2020,AFRICA,Shopify,F1,Existing,2015,357141,2020-03-23,23,4,3,2020,Young Adults,Families,177.24,Mar
3/23/2020,SOUTH AMERICA,Retail,unknown,New,1508,62024,2020-03-23,23,4,3,2020,unknown,unknown,41.13,Mar
3/23/2020,CANADA,Retail,C1,New,27475,824916,2020-03-23,23,4,3,2020,Young Adults,Couples,30.02,Mar
3/23/2020,SOUTH AMERICA,Retail,F2,Existing,1319,71477,2020-03-23,23,4,3,2020,Middle Aged,Families,54.19,Mar
3/23/2020,SOUTH AMERICA,Shopify,C1,Existing,58,10339,2020-03-23,23,4,3,2020,Young Adults,Couples,178.26,Mar
3/23/2020,USA,Retail,F2,Existing,91622,5769071,2020-03-23,23,4,3,2020,Middle Aged,Families,62.97,Mar
3/23/2020,ASIA,Retail,F2,New,67811,2340719,2020-03-23,23,4,3,2020,Middle Aged,Families,34.52,Mar
3/23/2020,ASIA,Retail,F3,Existing,392862,21681266,2020-03-23,23,4,3,2020,Retirees,Families,55.19,Mar
3/23/2020,OCEANIA,Retail,F1,New,37952,1455247,2020-03-23,23,4,3,2020,Young Adults,Families,38.34,Mar
3/23/2020,CANADA,Shopify,C3,Existing,642,123065,2020-03-23,23,4,3,2020,Retirees,Couples,191.69,Mar
3/23/2020,EUROPE,Retail,C2,New,2585,99228,2020-03-23,23,4,3,2020,Middle Aged,Couples,38.39,Mar
3/23/2020,ASIA,Retail,C4,New,54550,1764030,2020-03-23,23,4,3,2020,Retirees,Couples,32.34,Mar
3/23/2020,USA,Shopify,C1,New,110,13847,2020-03-23,23,4,3,2020,Young Adults,Couples,125.88,Mar
3/23/2020,EUROPE,Retail,C1,New,4089,132712,2020-03-23,23,4,3,2020,Young Adults,Couples,32.46,Mar
3/23/2020,CANADA,Shopify,F2,Existing,1107,201470,2020-03-23,23,4,3,2020,Middle Aged,Families,182.0,Mar
3/23/2020,CANADA,Retail,unknown,Guest,365012,11807466,2020-03-23,23,4,3,2020,unknown,unknown,32.35,Mar
3/23/2020,EUROPE,Retail,unknown,Existing,2719,146410,2020-03-23,23,4,3,2020,unknown,unknown,53.85,Mar
3/23/2020,EUROPE,Retail,F2,New,1391,64112,2020-03-23,23,4,3,2020,Middle Aged,Families,46.09,Mar
3/23/2020,EUROPE,Shopify,F3,Existing,91,21726,2020-03-23,23,4,3,2020,Retirees,Families,238.75,Mar
3/23/2020,ASIA,Retail,F1,Existing,96868,5014932,2020-03-23,23,4,3,2020,Young Adults,Families,51.77,Mar
3/23/2020,EUROPE,Retail,F3,Existing,17184,1162789,2020-03-23,23,4,3,2020,Retirees,Families,67.67,Mar
9/2/2019,OCEANIA,Retail,unknown,Guest,2543648,66938191,2019-09-02,2,1,9,2019,unknown,unknown,26.32,Sep
