week_date,region,platform,segment,customer_type,transactions,sales
4/13/2020,AFRICA,Shopify,F2,New,228,34000
4/13/2020,EUROPE,Retail,C3,New,3652,147396
4/13/2020,SOUTH AMERICA,Retail,C1,New,2665,56058
4/13/2020,OCEANIA,Shopify,C4,New,83,11371
4/13/2020,OCEANIA,Retail,F2,New,85162,2838460
4/13/2020,OCEANIA,Shopify,C1,New,402,46153
4/13/2020,AFRICA,Retail,F1,Existing,106713,5711808
4/13/2020,OCEANIA,Retail,C4,New,63229,1943131
4/13/2020,CANADA,Shopify,C2,New,96,12417
4/13/2020,USA,Shopify,null,New,110,23325
4/13/2020,SOUTH AMERICA,Retail,F2,New,481,19208
4/13/2020,AFRICA,Retail,null,Guest,1617816,47493512
4/13/2020,CANADA,Shopify,C3,New,96,13822
4/13/2020,USA,Shopify,C4,Existing,158,28673
4/13/2020,ASIA,Retail,F1,Existing,101007,4734965
4/13/2020,ASIA,Retail,F2,New,69123,2140171
4/13/2020,ASIA,Retail,null,New,65880,2210789
4/13/2020,ASIA,Shopify,C4,Existing,261,43248
4/13/2020,EUROPE,Shopify,F2,New,6,881
4/13/2020,CANADA,Retail,F2,Existing,60914,3344882
4/13/2020,OCEANIA,Retail,F2,Existing,338134,17702585
4/13/2020,EUROPE,Shopify,F2,Existing,177,39410
4/13/2020,SOUTH AMERICA,Retail,C4,New,414,16709
4/13/2020,EUROPE,Retail,C2,Existing,10039,487985
4/13/2020,CANADA,Shopify,C1,New,68,8643
4/13/2020,USA,Retail,F2,New,26678,982962
4/13/2020,USA,Shopify,null,Existing,129,20097
4/13/2020,USA,Shopify,C1,New,124,16680
4/13/2020,CANADA,Retail,F1,Existing,25783,1365952
4/13/2020,ASIA,Shopify,F3,New,96,13657
4/13/2020,EUROPE,Retail,F3,Existing,18443,1154974
4/13/2020,SOUTH AMERICA,Shopify,C2,Existing,111,21587
4/13/2020,AFRICA,Retail,C3,Existing,302671,15780670
4/13/2020,CANADA,Retail,C4,New,13253,427760
4/13/2020,AFRICA,Retail,F2,Existing,294678,16140089
4/13/2020,SOUTH AMERICA,Shopify,C4,Existing,8,1580
4/13/2020,CANADA,Shopify,F1,New,46,6048
4/13/2020,AFRICA,Shopify,C1,New,274,33849
4/13/2020,ASIA,Shopify,C1,New,224,24405
4/13/2020,EUROPE,Shopify,null,Guest,259,49885
4/13/2020,USA,Retail,C4,Existing,42264,2307339
4/13/2020,SOUTH AMERICA,Shopify,C3,New,24,4012
4/13/2020,AFRICA,Shopify,null,New,292,44633
4/13/2020,ASIA,Shopify,F2,Existing,2531,456075
4/13/2020,EUROPE,Retail,C1,Existing,14775,650384
4/13/2020,USA,Shopify,C3,New,142,23307
4/13/2020,AFRICA,Retail,C1,New,95426,2315346
4/13/2020,CANADA,Shopify,null,Existing,69,11563
4/13/2020,USA,Shopify,C2,New,220,31949
4/13/2020,CANADA,Shopify,null,Guest,1273,202755
4/13/2020,ASIA,Shopify,C1,Existing,1149,179694
4/13/2020,AFRICA,Shopify,F2,Existing,4280,801366
4/13/2020,OCEANIA,Shopify,C2,Existing,3730,685415
4/13/2020,CANADA,Retail,F1,New,6628,236100
4/13/2020,USA,Shopify,F1,Existing,1193,216040
4/13/2020,OCEANIA,Shopify,C3,New,457,68005
4/13/2020,ASIA,Shopify,C4,New,39,4151
4/13/2020,EUROPE,Retail,F1,New,867,34133
4/13/2020,SOUTH AMERICA,Shopify,null,Existing,3,354
4/13/2020,EUROPE,Retail,null,New,2934,133057
4/13/2020,OCEANIA,Retail,C2,New,106900,2848929
4/13/2020,CANADA,Retail,C4,Existing,31704,1617700
4/13/2020,EUROPE,Shopify,C1,New,9,1463
4/13/2020,CANADA,Retail,F3,New,18304,642423
4/13/2020,SOUTH AMERICA,Shopify,F3,Existing,31,6726
4/13/2020,OCEANIA,Retail,C1,Existing,266030,9403248
4/13/2020,SOUTH AMERICA,Retail,C3,New,1162,43581
4/13/2020,EUROPE,Retail,C4,New,1054,38087
4/13/2020,OCEANIA,Retail,null,New,78913,2799548
4/13/2020,EUROPE,Shopify,null,New,6,875
4/13/2020,AFRICA,Shopify,C2,Existing,2420,433540
4/13/2020,AFRICA,Retail,C1,Existing,193582,7213297
4/13/2020,USA,Shopify,F2,New,116,18510
4/13/2020,OCEANIA,Retail,null,Existing,43753,1817943
4/13/2020,AFRICA,Shopify,C3,New,306,48251
4/13/2020,CANADA,Retail,null,Guest,419684,11777797
4/13/2020,AFRICA,Shopify,F3,Existing,2259,447145
4/13/2020,CANADA,Shopify,null,New,74,11671
4/13/2020,AFRICA,Retail,C2,Existing,118645,5123457
4/13/2020,AFRICA,Shopify,C4,New,53,6598
4/13/2020,EUROPE,Shopify,F1,New,6,952
4/13/2020,CANADA,Retail,C1,Existing,59202,2440448
4/13/2020,USA,Shopify,F3,Existing,729,147841
4/13/2020,AFRICA,Retail,C2,New,58060,1819830
4/13/2020,USA,Retail,C1,New,36103,968269
4/13/2020,SOUTH AMERICA,Retail,F3,New,453,17987
4/13/2020,SOUTH AMERICA,Shopify,F2,New,9,908
4/13/2020,SOUTH AMERICA,Shopify,F3,New,2,754
4/13/2020,AFRICA,Shopify,C1,Existing,1559,249343
4/13/2020,USA,Retail,null,Existing,11641,600050
4/13/2020,ASIA,Shopify,C3,Existing,1875,363296
4/13/2020,ASIA,Retail,F3,New,84475,2589285
4/13/2020,EUROPE,Shopify,C3,Existing,136,33441
4/13/2020,SOUTH AMERICA,Retail,null,New,1334,47781
4/13/2020,ASIA,Retail,C1,Existing,191386,6205536
4/13/2020,CANADA,Shopify,F3,Existing,514,95751
4/13/2020,CANADA,Retail,null,Existing,7185,340565
4/13/2020,ASIA,Shopify,C2,Existing,2049,356114
4/13/2020,EUROPE,Retail,C2,New,2710,97033
4/13/2020,USA,Retail,C4,New,18310,633301
4/13/2020,USA,Retail,F3,Existing,142513,8767837
4/13/2020,AFRICA,Retail,C4,New,44073,1466409
4/13/2020,ASIA,Retail,F2,Existing,230696,11267677
4/13/2020,SOUTH AMERICA,Retail,F1,Existing,948,39993
4/13/2020,CANADA,Shopify,F1,Existing,632,104263
4/13/2020,OCEANIA,Shopify,F1,Existing,3540,634968
4/13/2020,OCEANIA,Shopify,F3,New,164,24510
4/13/2020,ASIA,Shopify,C2,New,398,48461
4/13/2020,EUROPE,Retail,F2,New,1539,63959
4/13/2020,AFRICA,Shopify,F3,New,86,11802
4/13/2020,OCEANIA,Retail,C4,Existing,164413,8216089
4/13/2020,USA,Shopify,C3,Existing,1220,251353
4/13/2020,AFRICA,Retail,null,New,58491,2346267
4/13/2020,ASIA,Retail,C4,Existing,118651,5350097
4/13/2020,ASIA,Shopify,null,New,266,39377
4/13/2020,USA,Shopify,F3,New,35,4854
4/13/2020,OCEANIA,Shopify,null,New,413,65134
4/13/2020,USA,Retail,C3,Existing,108364,6178717
4/13/2020,SOUTH AMERICA,Retail,C3,Existing,1819,87968
4/13/2020,ASIA,Shopify,F1,New,156,18798
4/13/2020,SOUTH AMERICA,Retail,C2,Existing,1130,46232
4/13/2020,OCEANIA,Retail,F3,New,102993,3429086
4/13/2020,EUROPE,Shopify,F3,New,5,620
4/13/2020,EUROPE,Retail,C3,Existing,15104,836945
4/13/2020,SOUTH AMERICA,Shopify,null,New,34,5968
4/13/2020,CANADA,Retail,C2,New,15181,475467
4/13/2020,USA,Shopify,C2,Existing,1151,221293
4/13/2020,USA,Shopify,F2,Existing,1578,308910
4/13/2020,SOUTH AMERICA,Shopify,C2,New,44,5701
4/13/2020,EUROPE,Retail,null,Guest,97943,3360699
4/13/2020,CANADA,Shopify,F3,New,30,3860
4/13/2020,EUROPE,Shopify,C3,New,7,2176
4/13/2020,AFRICA,Retail,F3,Existing,424157,24317695
4/13/2020,OCEANIA,Shopify,F1,New,246,34215
4/13/2020,AFRICA,Shopify,F1,New,160,22091
4/13/2020,OCEANIA,Retail,null,Guest,2526719,66917047
4/13/2020,ASIA,Retail,null,Existing,33095,1332573
4/13/2020,ASIA,Shopify,null,Existing,260,43889
4/13/2020,OCEANIA,Shopify,C1,Existing,2305,381469
4/13/2020,AFRICA,Retail,C3,New,106420,3764191
4/13/2020,AFRICA,Shopify,C4,Existing,386,69793
4/13/2020,EUROPE,Retail,F2,Existing,14276,866899
4/13/2020,EUROPE,Shopify,C4,New,2,140
4/13/2020,OCEANIA,Retail,F3,Existing,556981,30558854
4/13/2020,EUROPE,Retail,F1,Existing,7050,421374
4/13/2020,USA,Retail,C3,New,45952,1745528
4/13/2020,CANADA,Shopify,C4,New,12,1361
4/13/2020,AFRICA,Retail,F3,New,64567,2305891
4/13/2020,ASIA,Shopify,F1,Existing,1880,318665
4/13/2020,ASIA,Retail,C2,Existing,132957,5029612
4/13/2020,SOUTH AMERICA,Shopify,C1,New,13,1604
4/13/2020,OCEANIA,Shopify,C2,New,655,94546
4/13/2020,USA,Shopify,F1,New,107,16526
4/13/2020,AFRICA,Shopify,C2,New,356,48173
4/13/2020,OCEANIA,Retail,C1,New,165349,3665492
4/13/2020,CANADA,Retail,C3,New,28930,1005904
4/13/2020,SOUTH AMERICA,Shopify,C3,Existing,103,19505
4/13/2020,EUROPE,Shopify,C4,Existing,18,4670
4/13/2020,CANADA,Retail,C3,Existing,66030,3439965
4/13/2020,OCEANIA,Shopify,F2,New,306,44405
4/13/2020,ASIA,Shopify,null,Guest,5115,771385
4/13/2020,OCEANIA,Shopify,C4,Existing,600,107319
4/13/2020,USA,Retail,null,New,22051,932938
4/13/2020,SOUTH AMERICA,Shopify,F1,New,9,1629
4/13/2020,ASIA,Retail,C1,New,126645,2660929
4/13/2020,USA,Retail,F1,New,11647,449292
4/13/2020,SOUTH AMERICA,Retail,F1,New,293,11526
4/13/2020,ASIA,Shopify,F3,Existing,1628,316777
4/13/2020,EUROPE,Shopify,C2,New,12,2266
4/13/2020,SOUTH AMERICA,Retail,C2,New,973,32618
4/13/2020,ASIA,Retail,F1,New,29781,922305
4/13/2020,SOUTH AMERICA,Shopify,null,Guest,1586,294232
4/13/2020,OCEANIA,Shopify,C3,Existing,3828,758304
4/13/2020,SOUTH AMERICA,Shopify,C4,New,2,272
4/13/2020,CANADA,Retail,F2,New,17408,609742
4/13/2020,SOUTH AMERICA,Shopify,F2,Existing,28,4918
4/13/2020,SOUTH AMERICA,Retail,null,Existing,215,8150
4/13/2020,SOUTH AMERICA,Shopify,F1,Existing,55,13874
4/13/2020,OCEANIA,Shopify,F2,Existing,5030,993700
4/13/2020,OCEANIA,Retail,C3,New,147032,4713153
4/13/2020,EUROPE,Retail,F3,New,1588,69251
4/13/2020,EUROPE,Retail,C1,New,4237,127895
4/13/2020,AFRICA,Retail,F1,New,22507,801167
4/13/2020,OCEANIA,Shopify,F3,Existing,3072,614939
4/13/2020,CANADA,Retail,F3,Existing,95726,5421683
4/13/2020,ASIA,Shopify,C3,New,249,38479
4/13/2020,ASIA,Retail,null,Guest,2009880,50906057
4/13/2020,AFRICA,Shopify,null,Existing,273,51030
4/13/2020,USA,Retail,C2,Existing,44064,2178517
4/13/2020,EUROPE,Shopify,C1,Existing,94,19720
4/13/2020,CANADA,Retail,C1,New,30855,768723
4/13/2020,SOUTH AMERICA,Shopify,C1,Existing,64,11579
4/13/2020,EUROPE,Retail,C4,Existing,4495,235244
4/13/2020,OCEANIA,Retail,C2,Existing,172838,6724038
4/13/2020,USA,Retail,F1,Existing,42196,2419103
4/13/2020,EUROPE,Shopify,C2,Existing,153,36916
4/13/2020,USA,Retail,C2,New,26384,906633
4/13/2020,AFRICA,Retail,F2,New,63768,2245299
4/13/2020,USA,Retail,F3,New,27216,1005344
4/13/2020,CANADA,Retail,C2,Existing,24550,1086943
4/13/2020,EUROPE,Shopify,null,Existing,14,2960
4/13/2020,SOUTH AMERICA,Retail,null,Guest,415778,16705280
4/13/2020,ASIA,Shopify,F2,New,204,26378
4/13/2020,EUROPE,Retail,null,Existing,2501,127207
4/13/2020,ASIA,Retail,C2,New,85817,2197368
4/13/2020,CANADA,Shopify,F2,New,62,8908
4/13/2020,OCEANIA,Shopify,null,Guest,8651,1459841
4/13/2020,SOUTH AMERICA,Retail,C1,Existing,3404,95271
4/13/2020,AFRICA,Shopify,null,Guest,5246,872142
4/13/2020,USA,Retail,C1,Existing,59460,2475388
4/13/2020,USA,Shopify,null,Guest,2006,348105
4/13/2020,CANADA,Shopify,C2,Existing,589,99741
4/13/2020,AFRICA,Retail,C4,Existing,122587,6364144
4/13/2020,SOUTH AMERICA,Retail,F3,Existing,1674,80519
4/13/2020,AFRICA,Retail,null,Existing,34559,1560974
4/13/2020,SOUTH AMERICA,Retail,C4,Existing,543,27239
4/13/2020,OCEANIA,Shopify,null,Existing,452,81630
4/13/2020,USA,Shopify,C1,Existing,579,100790
4/13/2020,AFRICA,Shopify,F1,Existing,2443,423133
4/13/2020,AFRICA,Shopify,C3,Existing,2651,509593
4/13/2020,ASIA,Retail,C3,New,116346,3490623
4/13/2020,ASIA,Retail,F3,Existing,413660,20909838
4/13/2020,OCEANIA,Retail,F1,New,39208,1274337
4/13/2020,CANADA,Shopify,C3,Existing,678,120647
4/13/2020,ASIA,Retail,C3,Existing,257778,11793422
4/6/2020,USA,Shopify,C1,Existing,650,116880
4/6/2020,USA,Shopify,C2,New,213,31075
4/6/2020,CANADA,Shopify,null,Guest,1394,225859
4/6/2020,SOUTH AMERICA,Retail,null,Existing,335,13410
4/6/2020,CANADA,Shopify,C2,Existing,601,101280
4/6/2020,SOUTH AMERICA,Retail,F3,New,398,15809
4/6/2020,ASIA,Shopify,C1,Existing,1091,175069
4/6/2020,CANADA,Retail,C4,Existing,29565,1485105
4/6/2020,CANADA,Retail,F1,New,6302,224858
4/6/2020,AFRICA,Shopify,null,Existing,334,60541
4/6/2020,CANADA,Shopify,null,Existing,104,19654
4/6/2020,AFRICA,Retail,C1,Existing,185514,6858539
4/6/2020,OCEANIA,Shopify,C2,New,607,86407
4/6/2020,USA,Shopify,F1,New,111,16541
4/6/2020,CANADA,Retail,F3,New,17130,594534
4/6/2020,SOUTH AMERICA,Shopify,F3,Existing,26,4516
4/6/2020,AFRICA,Shopify,C4,Existing,378,65153
4/6/2020,SOUTH AMERICA,Shopify,C3,New,28,4019
4/6/2020,AFRICA,Retail,C2,New,54325,1645677
4/6/2020,SOUTH AMERICA,Retail,C2,Existing,1061,45134
4/6/2020,ASIA,Retail,C4,New,48918,1361436
4/6/2020,USA,Shopify,C2,Existing,1235,241494
4/6/2020,SOUTH AMERICA,Retail,C3,New,1161,45057
4/6/2020,OCEANIA,Retail,C4,Existing,156275,7796567
4/6/2020,OCEANIA,Shopify,C4,Existing,637,117105
4/6/2020,CANADA,Shopify,C3,New,81,12490
4/6/2020,USA,Retail,null,Existing,14092,710547
4/6/2020,ASIA,Shopify,C2,Existing,2028,359472
4/6/2020,OCEANIA,Shopify,C3,New,454,71117
4/6/2020,CANADA,Shopify,C3,Existing,743,138990
4/6/2020,ASIA,Shopify,C3,New,233,35106
4/6/2020,SOUTH AMERICA,Retail,C2,New,932,28639
4/6/2020,USA,Retail,C4,Existing,40118,2176885
4/6/2020,SOUTH AMERICA,Retail,null,New,1401,53648
4/6/2020,OCEANIA,Retail,C4,New,59592,1825689
4/6/2020,USA,Shopify,C3,New,160,28410
4/6/2020,EUROPE,Shopify,C4,New,2,58
4/6/2020,OCEANIA,Shopify,C3,Existing,4012,809752
4/6/2020,ASIA,Shopify,F1,New,154,20863
4/6/2020,AFRICA,Retail,F1,New,21395,760680
4/6/2020,OCEANIA,Retail,F3,New,97500,3144813
4/6/2020,AFRICA,Retail,C4,Existing,115263,5913124
4/6/2020,ASIA,Retail,null,New,71228,2416733
4/6/2020,USA,Retail,C1,Existing,57036,2342078
4/6/2020,SOUTH AMERICA,Shopify,C2,Existing,114,22241
4/6/2020,OCEANIA,Shopify,null,New,444,70176
4/6/2020,CANADA,Retail,C2,New,14206,431191
4/6/2020,CANADA,Shopify,F3,Existing,577,113965
4/6/2020,AFRICA,Shopify,C3,New,269,39498
4/6/2020,USA,Retail,null,New,23683,986782
4/6/2020,AFRICA,Shopify,C3,Existing,2471,488001
4/6/2020,EUROPE,Retail,F2,Existing,13586,780037
4/6/2020,USA,Retail,F3,New,25440,924311
4/6/2020,AFRICA,Retail,C1,New,91269,2189260
4/6/2020,ASIA,Shopify,null,Existing,288,50499
4/6/2020,OCEANIA,Retail,C2,New,102351,2662281
4/6/2020,ASIA,Shopify,F3,New,99,13412
4/6/2020,ASIA,Shopify,C2,New,394,52862
4/6/2020,EUROPE,Shopify,F3,Existing,104,25726
4/6/2020,OCEANIA,Retail,null,New,86362,3009128
4/6/2020,SOUTH AMERICA,Shopify,F1,Existing,67,15083
4/6/2020,EUROPE,Shopify,null,New,8,932
4/6/2020,ASIA,Retail,C4,Existing,114518,5132363
4/6/2020,EUROPE,Retail,F2,New,1458,59610
4/6/2020,ASIA,Shopify,C3,Existing,1829,349743
4/6/2020,AFRICA,Retail,null,Existing,40902,1818623
4/6/2020,EUROPE,Shopify,null,Existing,19,3941
4/6/2020,EUROPE,Retail,C4,Existing,4239,226027
4/6/2020,SOUTH AMERICA,Retail,C3,Existing,1778,85852
4/6/2020,OCEANIA,Retail,null,Existing,53195,2209637
4/6/2020,USA,Shopify,null,Guest,2188,398920
4/6/2020,OCEANIA,Shopify,F3,Existing,3147,642106
4/6/2020,EUROPE,Retail,C3,New,3369,131730
4/6/2020,AFRICA,Shopify,F2,Existing,4249,818533
4/6/2020,OCEANIA,Retail,C1,Existing,259940,9099492
4/6/2020,CANADA,Retail,F2,New,16022,559238
4/6/2020,SOUTH AMERICA,Shopify,F2,Existing,35,6374
4/6/2020,CANADA,Retail,C3,Existing,62408,3199946
4/6/2020,OCEANIA,Shopify,F2,Existing,5328,1054155
4/6/2020,CANADA,Shopify,C1,Existing,536,86498
4/6/2020,OCEANIA,Shopify,C1,Existing,2451,412612
4/6/2020,SOUTH AMERICA,Shopify,C3,Existing,96,17959
4/6/2020,USA,Retail,F1,New,10893,413762
4/6/2020,SOUTH AMERICA,Shopify,C4,New,2,261
4/6/2020,USA,Shopify,C4,Existing,160,29905
4/6/2020,OCEANIA,Retail,null,Guest,2529307,65731613
4/6/2020,EUROPE,Retail,C3,Existing,14312,777503
4/6/2020,EUROPE,Shopify,F2,New,10,5035
4/6/2020,EUROPE,Retail,F3,New,1444,58221
4/6/2020,USA,Retail,C2,New,24791,813108
4/6/2020,SOUTH AMERICA,Shopify,F1,New,7,1386
4/6/2020,CANADA,Retail,C1,Existing,56186,2272789
4/6/2020,CANADA,Retail,C2,Existing,22833,1005173
4/6/2020,CANADA,Shopify,C4,New,10,1352
4/6/2020,AFRICA,Retail,null,New,61656,2448644
4/6/2020,ASIA,Shopify,null,New,299,44566
4/6/2020,OCEANIA,Shopify,F3,New,146,21250
4/6/2020,SOUTH AMERICA,Retail,F2,Existing,1316,65542
4/6/2020,SOUTH AMERICA,Shopify,null,Guest,1670,308715
4/6/2020,OCEANIA,Shopify,C2,Existing,4136,773101
4/6/2020,USA,Shopify,F1,Existing,1306,237322
4/6/2020,SOUTH AMERICA,Retail,C4,New,402,16094
4/6/2020,ASIA,Retail,F1,Existing,96904,4594716
4/6/2020,EUROPE,Shopify,F1,Existing,130,27619
4/6/2020,USA,Retail,F2,Existing,91721,5200942
4/6/2020,SOUTH AMERICA,Shopify,C1,New,23,3058
4/6/2020,CANADA,Retail,C1,New,28820,716195
4/6/2020,ASIA,Shopify,C4,Existing,275,46900
4/6/2020,SOUTH AMERICA,Shopify,C1,Existing,66,11695
4/6/2020,AFRICA,Retail,F3,Existing,395835,22485889
4/6/2020,OCEANIA,Retail,F2,New,81185,2623081
4/6/2020,EUROPE,Retail,null,New,3037,135199
4/6/2020,AFRICA,Retail,F3,New,59929,2123915
4/6/2020,ASIA,Shopify,null,Guest,5073,792573
4/6/2020,AFRICA,Shopify,C2,Existing,2267,420126
4/6/2020,ASIA,Retail,C2,New,81601,2115400
4/6/2020,AFRICA,Retail,F1,Existing,101997,5400299
4/6/2020,ASIA,Shopify,C1,New,228,25631
4/6/2020,ASIA,Retail,F2,New,64752,2045318
4/6/2020,USA,Shopify,F2,Existing,1680,333634
4/6/2020,CANADA,Retail,null,Guest,406428,11228675
4/6/2020,EUROPE,Shopify,C1,Existing,106,22241
4/6/2020,EUROPE,Shopify,F3,New,3,220
4/6/2020,ASIA,Retail,F3,New,80052,2468002
4/6/2020,CANADA,Retail,C3,New,26520,903223
4/6/2020,EUROPE,Shopify,C4,Existing,18,6031
4/6/2020,OCEANIA,Shopify,null,Existing,569,110016
4/6/2020,SOUTH AMERICA,Retail,F3,Existing,1601,76308
4/6/2020,OCEANIA,Retail,C1,New,159950,3480844
4/6/2020,EUROPE,Retail,C1,New,4095,124621
4/6/2020,AFRICA,Shopify,null,New,288,45984
4/6/2020,AFRICA,Shopify,C1,Existing,1560,253645
4/6/2020,OCEANIA,Shopify,C4,New,72,9421
4/6/2020,AFRICA,Shopify,F1,New,164,24818
4/6/2020,AFRICA,Retail,C3,Existing,285420,14599761
4/6/2020,AFRICA,Shopify,F3,Existing,2153,450858
4/6/2020,EUROPE,Retail,C2,New,2568,89000
4/6/2020,ASIA,Shopify,F3,Existing,1586,307405
4/6/2020,OCEANIA,Shopify,F1,New,275,40080
4/6/2020,SOUTH AMERICA,Retail,F1,New,306,10441
4/6/2020,EUROPE,Shopify,C2,New,15,2473
4/6/2020,ASIA,Retail,C2,Existing,129469,4958730
4/6/2020,OCEANIA,Retail,C3,New,138380,4365408
4/6/2020,EUROPE,Shopify,C3,New,9,1404
4/6/2020,AFRICA,Shopify,C2,New,329,50372
4/6/2020,USA,Shopify,F3,Existing,847,177303
4/6/2020,AFRICA,Retail,C3,New,100527,3496565
4/6/2020,AFRICA,Shopify,F3,New,107,17080
4/6/2020,SOUTH AMERICA,Retail,C1,Existing,3510,98885
4/6/2020,CANADA,Shopify,F2,New,62,8807
4/6/2020,CANADA,Retail,null,New,15583,619090
4/6/2020,USA,Shopify,null,Existing,164,29892
4/6/2020,CANADA,Shopify,F1,New,62,8392
4/6/2020,OCEANIA,Retail,C3,Existing,345557,16878442
4/6/2020,USA,Retail,C3,Existing,102746,5799422
4/6/2020,ASIA,Retail,C1,Existing,186817,6137023
4/6/2020,SOUTH AMERICA,Shopify,null,New,38,6542
4/6/2020,CANADA,Retail,F2,Existing,59655,3154296
4/6/2020,ASIA,Retail,C3,Existing,249034,11362755
4/6/2020,USA,Retail,null,Guest,546953,16832802
4/6/2020,SOUTH AMERICA,Retail,F1,Existing,864,38140
4/6/2020,ASIA,Retail,null,Guest,1968795,50299470
4/6/2020,OCEANIA,Shopify,C1,New,400,48086
4/6/2020,CANADA,Shopify,C1,New,87,11436
4/6/2020,EUROPE,Retail,null,Existing,3150,155240
4/6/2020,USA,Retail,F2,New,25025,903941
4/6/2020,SOUTH AMERICA,Retail,F2,New,453,16382
4/6/2020,ASIA,Retail,F1,New,28408,891072
4/6/2020,CANADA,Shopify,C2,New,107,14175
4/6/2020,USA,Shopify,C4,New,20,2346
4/6/2020,SOUTH AMERICA,Shopify,F2,New,7,1116
4/6/2020,OCEANIA,Retail,F3,Existing,539113,29097418
4/6/2020,AFRICA,Shopify,F2,New,295,47352
4/6/2020,EUROPE,Shopify,null,Guest,288,65735
4/6/2020,OCEANIA,Shopify,F1,Existing,3937,717516
4/6/2020,USA,Shopify,F2,New,122,20721
4/6/2020,ASIA,Retail,null,Existing,40382,1618178
4/6/2020,ASIA,Retail,C3,New,110944,3318936
4/6/2020,AFRICA,Retail,null,Guest,1590573,45868068
4/6/2020,SOUTH AMERICA,Retail,C4,Existing,565,27626
4/6/2020,CANADA,Shopify,F2,Existing,1136,218188
4/6/2020,USA,Retail,C2,Existing,42580,2088832
4/6/2020,ASIA,Shopify,F1,Existing,1886,327203
4/6/2020,CANADA,Retail,F3,Existing,91251,5082841
4/6/2020,USA,Shopify,C1,New,115,16454
4/6/2020,SOUTH AMERICA,Shopify,F3,New,2,452
4/6/2020,EUROPE,Retail,C2,Existing,9745,451370
4/6/2020,ASIA,Retail,F3,Existing,395178,20137834
4/6/2020,OCEANIA,Retail,F1,New,37838,1208795
4/6/2020,EUROPE,Retail,null,Guest,95806,3185495
4/6/2020,OCEANIA,Retail,F1,Existing,151876,7423555
4/6/2020,SOUTH AMERICA,Shopify,C2,New,43,6356
4/6/2020,EUROPE,Retail,F3,Existing,17523,1052064
4/6/2020,AFRICA,Retail,F2,New,59614,2126043
4/6/2020,AFRICA,Retail,F2,Existing,275454,15403992
4/6/2020,AFRICA,Shopify,C4,New,66,8717
4/6/2020,CANADA,Shopify,C4,Existing,96,15998
4/6/2020,OCEANIA,Shopify,F2,New,300,45054
4/6/2020,AFRICA,Retail,C2,Existing,112703,4854172
4/6/2020,EUROPE,Shopify,F2,Existing,179,39476
4/6/2020,USA,Shopify,F3,New,41,5383
4/6/2020,AFRICA,Shopify,F1,Existing,2421,427587
4/6/2020,EUROPE,Shopify,F1,New,6,3096
4/6/2020,SOUTH AMERICA,Retail,C1,New,2405,50101
4/6/2020,CANADA,Shopify,F1,Existing,725,122594
4/6/2020,SOUTH AMERICA,Shopify,null,Existing,7,1092
4/6/2020,CANADA,Retail,null,Existing,8244,387215
4/6/2020,USA,Retail,C3,New,42703,1592057
4/6/2020,EUROPE,Retail,C4,New,1036,38922
4/6/2020,ASIA,Retail,C1,New,120689,2525781
4/6/2020,USA,Shopify,null,New,143,25716
4/6/2020,OCEANIA,Retail,C2,Existing,168993,6566395
4/6/2020,USA,Retail,F1,Existing,40863,2311475
4/6/2020,EUROPE,Shopify,C2,Existing,138,42255
4/6/2020,USA,Shopify,C3,Existing,1307,264490
4/6/2020,OCEANIA,Shopify,null,Guest,9014,1572076
4/6/2020,EUROPE,Shopify,C3,Existing,146,40990
4/6/2020,AFRICA,Shopify,C1,New,246,29445
4/6/2020,CANADA,Retail,F1,Existing,24977,1307234
4/6/2020,CANADA,Shopify,null,New,93,13938
4/6/2020,USA,Retail,F3,Existing,136691,8263623
4/6/2020,ASIA,Shopify,F2,Existing,2564,482399
4/6/2020,USA,Retail,C4,New,16927,585344
4/6/2020,USA,Retail,C1,New,33927,891114
4/6/2020,CANADA,Shopify,F3,New,35,4733
4/6/2020,SOUTH AMERICA,Retail,null,Guest,412647,16399964
4/6/2020,ASIA,Shopify,F2,New,239,32801
4/6/2020,AFRICA,Retail,C4,New,40529,1317218
4/6/2020,EUROPE,Retail,F1,New,826,32911
4/6/2020,ASIA,Retail,F2,Existing,219480,11115259
4/6/2020,ASIA,Shopify,C4,New,43,6180
4/6/2020,EUROPE,Shopify,C1,New,9,1427
4/6/2020,CANADA,Retail,C4,New,12172,395403
4/6/2020,AFRICA,Shopify,null,Guest,4950,847013
4/6/2020,SOUTH AMERICA,Shopify,C4,Existing,9,1431
4/6/2020,EUROPE,Retail,F1,Existing,6799,390357
4/6/2020,EUROPE,Retail,C1,Existing,14055,608634
4/6/2020,OCEANIA,Retail,F2,Existing,337968,17218066
3/30/2020,AFRICA,Shopify,C1,Existing,1528,236170
3/30/2020,OCEANIA,Shopify,C4,Existing,719,130922
3/30/2020,OCEANIA,Retail,null,New,90434,3249566
3/30/2020,OCEANIA,Shopify,F1,New,307,45230
3/30/2020,EUROPE,Retail,C4,New,1042,36264
3/30/2020,SOUTH AMERICA,Shopify,C1,Existing,73,12556
3/30/2020,USA,Shopify,C3,New,187,30702
3/30/2020,USA,Shopify,C2,New,212,32471
3/30/2020,SOUTH AMERICA,Shopify,C2,New,36,5460
3/30/2020,SOUTH AMERICA,Retail,F3,New,422,15921
3/30/2020,CANADA,Shopify,F3,New,33,4186
3/30/2020,AFRICA,Retail,null,New,63582,2519670
